%time,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7
1648135435532175115,1500,1500,1411,1500,1500,1500,1500,1500
1648135435552794241,1500,1500,1411,1500,1500,1500,1500,1500
1648135435571741249,1500,1500,1411,1500,1500,1500,1500,1500
1648135435590813622,1500,1500,1413,1500,1500,1500,1500,1500
1648135435611782832,1500,1500,1413,1500,1500,1500,1500,1500
1648135435631974260,1500,1500,1413,1500,1500,1500,1500,1500
1648135435653358179,1500,1500,1413,1500,1500,1500,1500,1500
1648135435672515251,1500,1500,1413,1500,1500,1500,1500,1500
1648135435691908045,1500,1500,1415,1500,1500,1500,1500,1500
1648135435712369851,1500,1500,1415,1500,1500,1500,1500,1500
1648135435730917252,1500,1500,1415,1500,1500,1500,1500,1500
1648135435753988971,1500,1500,1415,1500,1500,1500,1500,1500
1648135435772442628,1500,1500,1415,1500,1500,1500,1500,1500
1648135435792023845,1500,1500,1417,1500,1500,1500,1500,1500
1648135435813671863,1500,1500,1417,1500,1500,1500,1500,1500
1648135435831139927,1500,1500,1417,1500,1500,1500,1500,1500
1648135435852912703,1500,1500,1417,1500,1500,1500,1500,1500
1648135435871179067,1500,1500,1417,1500,1500,1500,1500,1500
1648135435891176014,1500,1500,1420,1500,1500,1500,1500,1500
1648135435912611771,1500,1500,1420,1500,1500,1500,1500,1500
1648135435933159112,1500,1500,1420,1500,1500,1500,1500,1500
1648135435952839536,1500,1500,1420,1500,1500,1500,1500,1500
1648135435972775626,1500,1500,1420,1500,1500,1500,1500,1500
1648135435992482278,1500,1500,1421,1500,1500,1500,1500,1500
1648135436014095985,1500,1500,1421,1500,1500,1500,1500,1500
1648135436032032927,1500,1500,1421,1500,1500,1500,1500,1500
1648135436051534822,1500,1500,1421,1500,1500,1500,1500,1500
1648135436070920705,1500,1500,1421,1500,1500,1500,1500,1500
1648135436091995620,1500,1500,1422,1500,1500,1500,1500,1500
1648135436111417195,1500,1500,1422,1500,1500,1500,1500,1500
1648135436131066533,1500,1500,1422,1500,1500,1500,1500,1500
1648135436153811118,1500,1500,1422,1500,1500,1500,1500,1500
1648135436173138481,1500,1500,1422,1500,1500,1500,1500,1500
1648135436192691723,1500,1500,1424,1500,1500,1500,1500,1500
1648135436212338759,1500,1500,1424,1500,1500,1500,1500,1500
1648135436231593761,1500,1500,1424,1500,1500,1500,1500,1500
1648135436253595235,1500,1500,1424,1500,1500,1500,1500,1500
1648135436270289875,1500,1500,1424,1500,1500,1500,1500,1500
1648135436292192274,1500,1500,1426,1500,1500,1500,1500,1500
1648135436311835943,1500,1500,1426,1500,1500,1500,1500,1500
1648135436331168209,1500,1500,1426,1500,1500,1500,1500,1500
1648135436353443890,1500,1500,1426,1500,1500,1500,1500,1500
1648135436372028676,1500,1500,1426,1500,1500,1500,1500,1500
1648135436392481997,1500,1500,1428,1500,1500,1500,1500,1500
1648135436414499152,1500,1500,1428,1500,1500,1500,1500,1500
1648135436432160263,1500,1500,1428,1500,1500,1500,1500,1500
1648135436454422442,1500,1500,1428,1500,1500,1500,1500,1500
1648135436472597962,1500,1500,1428,1500,1500,1500,1500,1500
