%time,field.header.seq,field.header.stamp,field.header.frame_id,field.data,field.variance
1648134061662262943,686,1562884243313371584,fcu,98600.0,0.0
1648134061683387842,687,1562884243334223104,fcu,98600.0,0.0
1648134061707696642,688,1562884243358223104,fcu,98600.0,0.0
1648134061728896330,689,1562884243380223104,fcu,98600.0,0.0
1648134061748971121,690,1562884243400223104,fcu,98600.0,0.0
1648134061775303342,691,1562884243426513408,fcu,98600.0,0.0
1648134061792509789,692,1562884243444513408,fcu,98600.0,0.0
1648134061815009165,693,1562884243466513408,fcu,98569.9951171875,0.0
1648134061834703499,694,1562884243486513408,fcu,98569.9951171875,0.0
1648134061854412760,695,1562884243506513408,fcu,98569.9951171875,0.0
1648134061879291491,696,1562884243530583040,fcu,98569.9951171875,0.0
1648134061899267336,697,1562884243550583040,fcu,98550.0,0.0
1648134061921316314,698,1562884243573583040,fcu,98550.0,0.0
1648134061942375770,699,1562884243593583040,fcu,98550.0,0.0
1648134061961994009,700,1562884243613583040,fcu,98550.0,0.0
1648134061984613602,701,1562884243636232320,fcu,98550.0,0.0
1648134062004505523,702,1562884243656232320,fcu,98579.99877929688,0.0
1648134062027303071,703,1562884243678232320,fcu,98579.99877929688,0.0
1648134062051986335,704,1562884243703232320,fcu,98579.99877929688,0.0
1648134062076438893,705,1562884243728590976,fcu,98579.99877929688,0.0
1648134062098672430,706,1562884243750590976,fcu,98609.99755859375,0.0
1648134062122689990,707,1562884243773590976,fcu,98609.99755859375,0.0
1648134062144645921,708,1562884243795590976,fcu,98609.99755859375,0.0
1648134062164375716,709,1562884243816590976,fcu,98609.99755859375,0.0
1648134062185586600,710,1562884243836523136,fcu,98609.99755859375,0.0
1648134062205501659,711,1562884243856523136,fcu,98569.9951171875,0.0
1648134062224852308,712,1562884243876523136,fcu,98569.9951171875,0.0
1648134062242473037,713,1562884243893523136,fcu,98569.9951171875,0.0
1648134062262410328,714,1562884243913523136,fcu,98569.9951171875,0.0
1648134062284821423,715,1562884243936269184,fcu,98569.9951171875,0.0
1648134062302008487,716,1562884243953269184,fcu,98569.9951171875,0.0
1648134062324329454,717,1562884243976269184,fcu,98569.9951171875,0.0
1648134062344496527,718,1562884243996269184,fcu,98569.9951171875,0.0
1648134062362072145,719,1562884244013269184,fcu,98569.9951171875,0.0
1648134062379002829,720,1562884244030269184,fcu,98569.9951171875,0.0
1648134062395841425,721,1562884244048269184,fcu,98569.9951171875,0.0
1648134062417523182,722,1562884244068269184,fcu,98569.9951171875,0.0
1648134062442453899,723,1562884244093269184,fcu,98569.9951171875,0.0
1648134062462096523,724,1562884244113269184,fcu,98569.9951171875,0.0
1648134062483070452,725,1562884244133228992,fcu,98569.9951171875,0.0
1648134062501850490,726,1562884244153228992,fcu,98550.0,0.0
1648134062525227324,727,1562884244176228992,fcu,98550.0,0.0
1648134062544898716,728,1562884244195228992,fcu,98550.0,0.0
1648134062562679412,729,1562884244213228992,fcu,98550.0,0.0
1648134062585358465,730,1562884244236347776,fcu,98550.0,0.0
1648134062604374898,731,1562884244255347776,fcu,98539.99633789062,0.0
1648134062622060767,732,1562884244273347776,fcu,98539.99633789062,0.0
1648134062641891013,733,1562884244293347776,fcu,98539.99633789062,0.0
1648134062665209563,734,1562884244315347776,fcu,98539.99633789062,0.0
1648134062685535257,735,1562884244336352384,fcu,98539.99633789062,0.0
1648134062705158627,736,1562884244356352384,fcu,98589.99633789062,0.0
1648134062723799952,737,1562884244375352384,fcu,98589.99633789062,0.0
1648134062747386464,738,1562884244398352384,fcu,98589.99633789062,0.0
1648134062774928176,739,1562884244426564608,fcu,98589.99633789062,0.0
1648134062796094670,740,1562884244446564608,fcu,98569.9951171875,0.0
1648134062817735621,741,1562884244468564608,fcu,98569.9951171875,0.0
1648134062838681540,742,1562884244490564608,fcu,98569.9951171875,0.0
1648134062859016400,743,1562884244510564608,fcu,98569.9951171875,0.0
1648134062879909401,744,1562884244530863616,fcu,98569.9951171875,0.0
1648134062897070973,745,1562884244548863616,fcu,98589.99633789062,0.0
1648134062919285561,746,1562884244570863616,fcu,98589.99633789062,0.0
1648134062939817164,747,1562884244591863616,fcu,98589.99633789062,0.0
1648134062961381561,748,1562884244613863616,fcu,98589.99633789062,0.0
1648134062977352226,749,1562884244628404096,fcu,98589.99633789062,0.0
1648134062999297119,750,1562884244650404096,fcu,98550.0,0.0
1648134063019333324,751,1562884244670404096,fcu,98550.0,0.0
1648134063043774490,752,1562884244693404096,fcu,98550.0,0.0
1648134063062926324,753,1562884244713404096,fcu,98550.0,0.0
1648134063085210622,754,1562884244736607104,fcu,98550.0,0.0
1648134063103681985,755,1562884244756607104,fcu,98600.0,0.0
1648134063124856369,756,1562884244776607104,fcu,98600.0,0.0
1648134063149595130,757,1562884244800607104,fcu,98600.0,0.0
1648134063172088275,758,1562884244824607104,fcu,98600.0,0.0
1648134063194580627,759,1562884244846341888,fcu,98609.99755859375,0.0
1648134063211823268,760,1562884244863341888,fcu,98609.99755859375,0.0
1648134063231399958,761,1562884244883341888,fcu,98609.99755859375,0.0
1648134063252268293,762,1562884244903341888,fcu,98609.99755859375,0.0
1648134063271736261,763,1562884244923341888,fcu,98609.99755859375,0.0
1648134063295481404,764,1562884244946754048,fcu,98600.0,0.0
1648134063318922078,765,1562884244970754048,fcu,98600.0,0.0
1648134063338885793,766,1562884244990754048,fcu,98600.0,0.0
1648134063358991747,767,1562884245010754048,fcu,98600.0,0.0
1648134063378681060,768,1562884245030768128,fcu,98600.0,0.0
1648134063399039712,769,1562884245050768128,fcu,98600.0,0.0
1648134063420689451,770,1562884245070768128,fcu,98600.0,0.0
1648134063439725120,771,1562884245090768128,fcu,98600.0,0.0
1648134063462066961,772,1562884245113768128,fcu,98600.0,0.0
1648134063481389306,773,1562884245133917632,fcu,98600.0,0.0
1648134063502713247,774,1562884245153917632,fcu,98600.0,0.0
1648134063522765686,775,1562884245173917632,fcu,98600.0,0.0
1648134063542166720,776,1562884245193917632,fcu,98600.0,0.0
1648134063563280783,777,1562884245213917632,fcu,98600.0,0.0
1648134063585359761,778,1562884245236587136,fcu,98600.0,0.0
1648134063602719824,779,1562884245253587136,fcu,98569.9951171875,0.0
1648134063619482587,780,1562884245270587136,fcu,98569.9951171875,0.0
1648134063641913591,781,1562884245293587136,fcu,98569.9951171875,0.0
1648134063659545787,782,1562884245311587136,fcu,98569.9951171875,0.0
1648134063681689486,783,1562884245334612480,fcu,98569.9951171875,0.0
1648134063700329891,784,1562884245350612480,fcu,98569.9951171875,0.0
1648134063716080189,785,1562884245368612480,fcu,98569.9951171875,0.0
1648134063734586745,786,1562884245386612480,fcu,98569.9951171875,0.0
1648134063754387916,787,1562884245406612480,fcu,98569.9951171875,0.0
1648134063775406769,788,1562884245426547712,fcu,98569.9951171875,0.0
1648134063797381166,789,1562884245448547712,fcu,98569.9951171875,0.0
1648134063818673760,790,1562884245470547712,fcu,98569.9951171875,0.0
1648134063842269197,791,1562884245493547712,fcu,98569.9951171875,0.0
1648134063864144025,792,1562884245515547712,fcu,98569.9951171875,0.0
1648134063885269589,793,1562884245536618368,fcu,98569.9951171875,0.0
1648134063905201291,794,1562884245556618368,fcu,98589.99633789062,0.0
1648134063928597374,795,1562884245580618368,fcu,98589.99633789062,0.0
1648134063952086859,796,1562884245604618368,fcu,98589.99633789062,0.0
1648134063974662299,797,1562884245626616320,fcu,98589.99633789062,0.0
1648134063995349914,798,1562884245646616320,fcu,98529.99877929688,0.0
1648134064014321683,799,1562884245666616320,fcu,98529.99877929688,0.0
1648134064036483021,800,1562884245688616320,fcu,98529.99877929688,0.0
1648134064059827502,801,1562884245710616320,fcu,98529.99877929688,0.0
1648134064082082983,802,1562884245734311680,fcu,98529.99877929688,0.0
1648134064103131586,803,1562884245753311680,fcu,98600.0,0.0
1648134064127104382,804,1562884245778311680,fcu,98600.0,0.0
1648134064148574069,805,1562884245800311680,fcu,98600.0,0.0
1648134064165169819,806,1562884245816311680,fcu,98600.0,0.0
1648134064187396068,807,1562884245838344704,fcu,98600.0,0.0
1648134064204181151,808,1562884245856344704,fcu,98589.99633789062,0.0
1648134064229000459,809,1562884245880344704,fcu,98589.99633789062,0.0
1648134064248873495,810,1562884245900344704,fcu,98589.99633789062,0.0
1648134064269320118,811,1562884245921344704,fcu,98589.99633789062,0.0
1648134064288699472,812,1562884245940706944,fcu,98589.99633789062,0.0
1648134064308734228,813,1562884245960706944,fcu,98589.99633789062,0.0
1648134064330238375,814,1562884245980706944,fcu,98589.99633789062,0.0
1648134064349598017,815,1562884246000706944,fcu,98589.99633789062,0.0
1648134064371790186,816,1562884246023706944,fcu,98589.99633789062,0.0
1648134064395706297,817,1562884246046762752,fcu,98579.99877929688,0.0
1648134064416519622,818,1562884246068762752,fcu,98579.99877929688,0.0
1648134064433758436,819,1562884246086762752,fcu,98579.99877929688,0.0
1648134064456420803,820,1562884246108762752,fcu,98579.99877929688,0.0
1648134064479523789,821,1562884246130854912,fcu,98579.99877929688,0.0
1648134064498157184,822,1562884246148854912,fcu,98589.99633789062,0.0
1648134064515480899,823,1562884246166854912,fcu,98589.99633789062,0.0
1648134064538750100,824,1562884246190854912,fcu,98589.99633789062,0.0
1648134064559537663,825,1562884246210854912,fcu,98589.99633789062,0.0
1648134064576888679,826,1562884246228682368,fcu,98589.99633789062,0.0
1648134064596531441,827,1562884246248682368,fcu,98569.9951171875,0.0
1648134064618382229,828,1562884246268682368,fcu,98569.9951171875,0.0
1648134064637393489,829,1562884246288682368,fcu,98569.9951171875,0.0
1648134064659319847,830,1562884246310682368,fcu,98569.9951171875,0.0
1648134064678720808,831,1562884246330670080,fcu,98569.9951171875,0.0
1648134064701943287,832,1562884246353670080,fcu,98559.99755859375,0.0
1648134064723309833,833,1562884246373670080,fcu,98559.99755859375,0.0
1648134064743899943,834,1562884246395670080,fcu,98559.99755859375,0.0
1648134064767739148,835,1562884246418670080,fcu,98559.99755859375,0.0
1648134064786703239,836,1562884246438458112,fcu,98559.99755859375,0.0
1648134064810087943,837,1562884246460458112,fcu,98609.99755859375,0.0
1648134064832608565,838,1562884246483458112,fcu,98609.99755859375,0.0
1648134064853512023,839,1562884246504458112,fcu,98609.99755859375,0.0
1648134064872262293,840,1562884246523458112,fcu,98609.99755859375,0.0
1648134064895352272,841,1562884246546903040,fcu,98559.99755859375,0.0
1648134064914088023,842,1562884246566903040,fcu,98559.99755859375,0.0
1648134064936007230,843,1562884246588903040,fcu,98559.99755859375,0.0
1648134064960247407,844,1562884246610903040,fcu,98559.99755859375,0.0
1648134064977169992,845,1562884246628585600,fcu,98559.99755859375,0.0
1648134064998970251,846,1562884246650585600,fcu,98600.0,0.0
1648134065023064553,847,1562884246673585600,fcu,98600.0,0.0
1648134065044917819,848,1562884246695585600,fcu,98600.0,0.0
1648134065064413937,849,1562884246716585600,fcu,98600.0,0.0
1648134065085877622,850,1562884246736096384,fcu,98600.0,0.0
1648134065107609003,851,1562884246758096384,fcu,98579.99877929688,0.0
1648134065128675143,852,1562884246780096384,fcu,98579.99877929688,0.0
1648134065152606021,853,1562884246803096384,fcu,98579.99877929688,0.0
1648134065175349495,854,1562884246826426112,fcu,98579.99877929688,0.0
1648134065194829008,855,1562884246846426112,fcu,98539.99633789062,0.0
1648134065214475567,856,1562884246866426112,fcu,98539.99633789062,0.0
1648134065234699437,857,1562884246886426112,fcu,98539.99633789062,0.0
1648134065258969636,858,1562884246910426112,fcu,98539.99633789062,0.0
1648134065276576511,859,1562884246928220032,fcu,98539.99633789062,0.0
1648134065297209711,860,1562884246948220032,fcu,98619.9951171875,0.0
1648134065319723525,861,1562884246970220032,fcu,98619.9951171875,0.0
1648134065336742187,862,1562884246988220032,fcu,98619.9951171875,0.0
1648134065357458534,863,1562884247008220032,fcu,98619.9951171875,0.0
1648134065380364863,864,1562884247030255872,fcu,98619.9951171875,0.0
1648134065399540217,865,1562884247050255872,fcu,98600.0,0.0
1648134065419434011,866,1562884247070255872,fcu,98600.0,0.0
1648134065439600231,867,1562884247090255872,fcu,98600.0,0.0
1648134065463187554,868,1562884247113255872,fcu,98600.0,0.0
1648134065485173330,869,1562884247136633472,fcu,98600.0,0.0
1648134065502541890,870,1562884247153633472,fcu,98539.99633789062,0.0
1648134065523580236,871,1562884247173633472,fcu,98539.99633789062,0.0
1648134065543411592,872,1562884247193633472,fcu,98539.99633789062,0.0
1648134065563311206,873,1562884247213633472,fcu,98539.99633789062,0.0
1648134065585323324,874,1562884247236059776,fcu,98539.99633789062,0.0
1648134065606312827,875,1562884247258059776,fcu,98589.99633789062,0.0
1648134065626325278,876,1562884247278059776,fcu,98589.99633789062,0.0
1648134065645990560,877,1562884247298059776,fcu,98589.99633789062,0.0
1648134065669676625,878,1562884247320059776,fcu,98589.99633789062,0.0
1648134065686965571,879,1562884247338273024,fcu,98589.99633789062,0.0
1648134065709358277,880,1562884247360273024,fcu,98579.99877929688,0.0
1648134065734403369,881,1562884247386273024,fcu,98579.99877929688,0.0
1648134065754151038,882,1562884247406273024,fcu,98579.99877929688,0.0
1648134065773056452,883,1562884247424273024,fcu,98579.99877929688,0.0
1648134065793124379,884,1562884247444484480,fcu,98579.99877929688,0.0
1648134065812454316,885,1562884247463484480,fcu,98539.99633789062,0.0
1648134065832401911,886,1562884247483484480,fcu,98539.99633789062,0.0
1648134065854631448,887,1562884247506484480,fcu,98539.99633789062,0.0
1648134065876655088,888,1562884247526836992,fcu,98539.99633789062,0.0
1648134065892903535,889,1562884247544836992,fcu,98539.99633789062,0.0
1648134065914220110,890,1562884247566836992,fcu,98569.9951171875,0.0
1648134065932634086,891,1562884247584836992,fcu,98569.9951171875,0.0
1648134065952553267,892,1562884247604836992,fcu,98569.9951171875,0.0
1648134065972135103,893,1562884247623836992,fcu,98569.9951171875,0.0
1648134065992073509,894,1562884247644603008,fcu,98569.9951171875,0.0
1648134066014638761,895,1562884247666603008,fcu,98579.99877929688,0.0
1648134066034226420,896,1562884247686603008,fcu,98579.99877929688,0.0
1648134066053125535,897,1562884247703603008,fcu,98579.99877929688,0.0
1648134066079145856,898,1562884247730553088,fcu,98579.99877929688,0.0
1648134066098895274,899,1562884247750553088,fcu,98569.9951171875,0.0
1648134066122678072,900,1562884247773553088,fcu,98569.9951171875,0.0
1648134066141982101,901,1562884247793553088,fcu,98569.9951171875,0.0
1648134066163486261,902,1562884247813553088,fcu,98569.9951171875,0.0
1648134066186044064,903,1562884247836026496,fcu,98569.9951171875,0.0
1648134066209111095,904,1562884247860026496,fcu,98559.99755859375,0.0
1648134066233571293,905,1562884247886026496,fcu,98559.99755859375,0.0
1648134066254908757,906,1562884247906026496,fcu,98559.99755859375,0.0
1648134066275141990,907,1562884247926365952,fcu,98559.99755859375,0.0
1648134066296985538,908,1562884247946365952,fcu,98529.99877929688,0.0
1648134066313145194,909,1562884247963365952,fcu,98529.99877929688,0.0
1648134066333867600,910,1562884247986365952,fcu,98529.99877929688,0.0
1648134066354863076,911,1562884248006365952,fcu,98529.99877929688,0.0
1648134066376629957,912,1562884248026812416,fcu,98529.99877929688,0.0
1648134066395746669,913,1562884248046812416,fcu,98579.99877929688,0.0
1648134066409568015,914,1562884248060812416,fcu,98579.99877929688,0.0
1648134066434120835,915,1562884248086812416,fcu,98579.99877929688,0.0
1648134066454059745,916,1562884248106812416,fcu,98579.99877929688,0.0
1648134066475381526,917,1562884248126638848,fcu,98579.99877929688,0.0
1648134066497356909,918,1562884248148638848,fcu,98509.99755859375,0.0
1648134066519441203,919,1562884248170638848,fcu,98509.99755859375,0.0
1648134066542291117,920,1562884248193638848,fcu,98509.99755859375,0.0
1648134066566726091,921,1562884248218638848,fcu,98509.99755859375,0.0
1648134066586758153,922,1562884248238586880,fcu,98509.99755859375,0.0
1648134066604073516,923,1562884248256586880,fcu,98559.99755859375,0.0
1648134066626115737,924,1562884248278586880,fcu,98559.99755859375,0.0
1648134066642700091,925,1562884248293586880,fcu,98559.99755859375,0.0
1648134066662449210,926,1562884248313586880,fcu,98559.99755859375,0.0
1648134066682027272,927,1562884248333350592,fcu,98559.99755859375,0.0
1648134066702070337,928,1562884248353350592,fcu,98629.99877929688,0.0
1648134066721993505,929,1562884248373350592,fcu,98629.99877929688,0.0
1648134066743020644,930,1562884248394350592,fcu,98629.99877929688,0.0
1648134066763905128,931,1562884248416350592,fcu,98629.99877929688,0.0
1648134066786076513,932,1562884248438388480,fcu,98629.99877929688,0.0
1648134066809834302,933,1562884248461388480,fcu,98589.99633789062,0.0
1648134066834736822,934,1562884248486388480,fcu,98589.99633789062,0.0
1648134066854638441,935,1562884248506388480,fcu,98589.99633789062,0.0
1648134066874123782,936,1562884248526246144,fcu,98589.99633789062,0.0
1648134066895537854,937,1562884248546246144,fcu,98569.9951171875,0.0
1648134066916517350,938,1562884248568246144,fcu,98569.9951171875,0.0
1648134066938629740,939,1562884248590246144,fcu,98569.9951171875,0.0
1648134066959875018,940,1562884248611246144,fcu,98569.9951171875,0.0
1648134066977014091,941,1562884248627623808,fcu,98569.9951171875,0.0
1648134066997777197,942,1562884248649623808,fcu,98569.9951171875,0.0
1648134067021353923,943,1562884248672623808,fcu,98569.9951171875,0.0
1648134067038710034,944,1562884248689623808,fcu,98569.9951171875,0.0
1648134067058544754,945,1562884248709623808,fcu,98569.9951171875,0.0
1648134067077483722,946,1562884248727902080,fcu,98569.9951171875,0.0
1648134067098728895,947,1562884248749902080,fcu,98589.99633789062,0.0
1648134067121968669,948,1562884248772902080,fcu,98589.99633789062,0.0
1648134067141683321,949,1562884248792902080,fcu,98589.99633789062,0.0
1648134067166036208,950,1562884248817902080,fcu,98589.99633789062,0.0
1648134067185720338,951,1562884248838265088,fcu,98589.99633789062,0.0
1648134067202854358,952,1562884248853265088,fcu,98559.99755859375,0.0
1648134067224161442,953,1562884248876265088,fcu,98559.99755859375,0.0
1648134067247396860,954,1562884248898265088,fcu,98559.99755859375,0.0
1648134067268372462,955,1562884248920265088,fcu,98559.99755859375,0.0
1648134067288482851,956,1562884248940496000,fcu,98559.99755859375,0.0
1648134067312073384,957,1562884248963496000,fcu,98569.9951171875,0.0
1648134067334793789,958,1562884248986496000,fcu,98569.9951171875,0.0
1648134067354104130,959,1562884249006496000,fcu,98569.9951171875,0.0
1648134067375210332,960,1562884249026395136,fcu,98569.9951171875,0.0
1648134067391969219,961,1562884249044395136,fcu,98569.9951171875,0.0
1648134067412174068,962,1562884249063395136,fcu,98569.9951171875,0.0
1648134067432215955,963,1562884249084395136,fcu,98569.9951171875,0.0
1648134067454267456,964,1562884249106395136,fcu,98569.9951171875,0.0
1648134067476698997,965,1562884249128211584,fcu,98569.9951171875,0.0
1648134067498696034,966,1562884249150211584,fcu,98579.99877929688,0.0
1648134067518984236,967,1562884249170211584,fcu,98579.99877929688,0.0
1648134067540797759,968,1562884249193211584,fcu,98579.99877929688,0.0
1648134067562321927,969,1562884249213211584,fcu,98579.99877929688,0.0
1648134067581815736,970,1562884249234404352,fcu,98579.99877929688,0.0
1648134067598020072,971,1562884249250404352,fcu,98589.99633789062,0.0
1648134067617975756,972,1562884249270404352,fcu,98589.99633789062,0.0
1648134067638922039,973,1562884249290404352,fcu,98589.99633789062,0.0
1648134067662701775,974,1562884249313404352,fcu,98589.99633789062,0.0
1648134067682010203,975,1562884249333483968,fcu,98589.99633789062,0.0
1648134067702565432,976,1562884249353483968,fcu,98579.99877929688,0.0
1648134067722445766,977,1562884249373483968,fcu,98579.99877929688,0.0
1648134067741811047,978,1562884249393483968,fcu,98579.99877929688,0.0
1648134067761755580,979,1562884249413483968,fcu,98579.99877929688,0.0
1648134067783153647,980,1562884249434588160,fcu,98579.99877929688,0.0
1648134067802032996,981,1562884249453588160,fcu,98600.0,0.0
1648134067823897340,982,1562884249475588160,fcu,98600.0,0.0
1648134067841644930,983,1562884249493588160,fcu,98600.0,0.0
1648134067861751282,984,1562884249513588160,fcu,98600.0,0.0
1648134067886389210,985,1562884249538505728,fcu,98600.0,0.0
1648134067909118130,986,1562884249560505728,fcu,98629.99877929688,0.0
1648134067932505358,987,1562884249584505728,fcu,98629.99877929688,0.0
1648134067954697190,988,1562884249606505728,fcu,98629.99877929688,0.0
1648134067974727495,989,1562884249626621952,fcu,98629.99877929688,0.0
1648134067994554110,990,1562884249646621952,fcu,98579.99877929688,0.0
1648134068016697371,991,1562884249668621952,fcu,98579.99877929688,0.0
1648134068037496568,992,1562884249688621952,fcu,98579.99877929688,0.0
1648134068061297798,993,1562884249713621952,fcu,98579.99877929688,0.0
1648134068084895128,994,1562884249736498048,fcu,98579.99877929688,0.0
1648134068102456954,995,1562884249753498048,fcu,98589.99633789062,0.0
1648134068121969023,996,1562884249773498048,fcu,98589.99633789062,0.0
1648134068141530596,997,1562884249793498048,fcu,98589.99633789062,0.0
1648134068162821612,998,1562884249813498048,fcu,98589.99633789062,0.0
1648134068185178208,999,1562884249836418176,fcu,98589.99633789062,0.0
1648134068208397138,1000,1562884249860418176,fcu,98559.99755859375,0.0
1648134068234649599,1001,1562884249885418176,fcu,98559.99755859375,0.0
1648134068254701109,1002,1562884249906418176,fcu,98559.99755859375,0.0
1648134068276441292,1003,1562884249928318592,fcu,98559.99755859375,0.0
1648134068298699811,1004,1562884249950318592,fcu,98569.9951171875,0.0
1648134068318520919,1005,1562884249970318592,fcu,98569.9951171875,0.0
1648134068339439886,1006,1562884249991318592,fcu,98569.9951171875,0.0
1648134068359698850,1007,1562884250010318592,fcu,98569.9951171875,0.0
1648134068379119510,1008,1562884250030386432,fcu,98569.9951171875,0.0
1648134068399459350,1009,1562884250050386432,fcu,98529.99877929688,0.0
1648134068421548511,1010,1562884250073386432,fcu,98529.99877929688,0.0
1648134068446267431,1011,1562884250098386432,fcu,98529.99877929688,0.0
1648134068464999602,1012,1562884250116386432,fcu,98529.99877929688,0.0
1648134068484701118,1013,1562884250136694144,fcu,98529.99877929688,0.0
1648134068501982843,1014,1562884250153694144,fcu,98550.0,0.0
1648134068523195324,1015,1562884250173694144,fcu,98550.0,0.0
1648134068545340448,1016,1562884250196694144,fcu,98550.0,0.0
1648134068566007933,1017,1562884250218694144,fcu,98550.0,0.0
1648134068587364574,1018,1562884250238275840,fcu,98550.0,0.0
1648134068605632241,1019,1562884250256275840,fcu,98539.99633789062,0.0
1648134068625128704,1020,1562884250275275840,fcu,98539.99633789062,0.0
1648134068642577646,1021,1562884250293275840,fcu,98539.99633789062,0.0
1648134068664640091,1022,1562884250315275840,fcu,98539.99633789062,0.0
1648134068687083052,1023,1562884250338194944,fcu,98539.99633789062,0.0
1648134068704592517,1024,1562884250356194944,fcu,98539.99633789062,0.0
1648134068728978523,1025,1562884250380194944,fcu,98539.99633789062,0.0
1648134068748747275,1026,1562884250400194944,fcu,98539.99633789062,0.0
1648134068775282359,1027,1562884250426412800,fcu,98539.99633789062,0.0
1648134068792921793,1028,1562884250444412800,fcu,98539.99633789062,0.0
1648134068813348489,1029,1562884250464412800,fcu,98579.99877929688,0.0
1648134068832116210,1030,1562884250483412800,fcu,98579.99877929688,0.0
1648134068852073468,1031,1562884250503412800,fcu,98579.99877929688,0.0
1648134068876609867,1032,1562884250528795008,fcu,98579.99877929688,0.0
1648134068899142611,1033,1562884250550795008,fcu,98539.99633789062,0.0
1648134068919331077,1034,1562884250570795008,fcu,98539.99633789062,0.0
1648134068939056863,1035,1562884250590795008,fcu,98539.99633789062,0.0
1648134068959393404,1036,1562884250610795008,fcu,98539.99633789062,0.0
1648134068978883089,1037,1562884250630798592,fcu,98539.99633789062,0.0
1648134068996853248,1038,1562884250648798592,fcu,98609.99755859375,0.0
1648134069019268556,1039,1562884250670798592,fcu,98609.99755859375,0.0
1648134069039050223,1040,1562884250690798592,fcu,98609.99755859375,0.0
1648134069061499588,1041,1562884250713798592,fcu,98609.99755859375,0.0
1648134069082543437,1042,1562884250734748416,fcu,98609.99755859375,0.0
1648134069102397240,1043,1562884250753748416,fcu,98569.9951171875,0.0
1648134069119649738,1044,1562884250770748416,fcu,98569.9951171875,0.0
1648134069142169813,1045,1562884250793748416,fcu,98569.9951171875,0.0
1648134069165403102,1046,1562884250816748416,fcu,98569.9951171875,0.0
1648134069185313363,1047,1562884250836405888,fcu,98569.9951171875,0.0
1648134069201692185,1048,1562884250853405888,fcu,98569.9951171875,0.0
1648134069223359987,1049,1562884250873405888,fcu,98569.9951171875,0.0
1648134069242672307,1050,1562884250893405888,fcu,98569.9951171875,0.0
1648134069262400998,1051,1562884250913405888,fcu,98569.9951171875,0.0
1648134069282152354,1052,1562884250933341888,fcu,98569.9951171875,0.0
1648134069301956891,1053,1562884250953341888,fcu,98600.0,0.0
1648134069321582243,1054,1562884250973341888,fcu,98600.0,0.0
1648134069341604210,1055,1562884250993341888,fcu,98600.0,0.0
1648134069361549648,1056,1562884251013341888,fcu,98600.0,0.0
1648134069381499663,1057,1562884251033231808,fcu,98600.0,0.0
1648134069401516338,1058,1562884251053231808,fcu,98579.99877929688,0.0
1648134069422982528,1059,1562884251073231808,fcu,98579.99877929688,0.0
1648134069443753742,1060,1562884251096231808,fcu,98579.99877929688,0.0
1648134069464857094,1061,1562884251116231808,fcu,98579.99877929688,0.0
1648134069484293973,1062,1562884251135928192,fcu,98579.99877929688,0.0
1648134069505155047,1063,1562884251157928192,fcu,98529.99877929688,0.0
1648134069528858581,1064,1562884251179928192,fcu,98529.99877929688,0.0
1648134069548708263,1065,1562884251199928192,fcu,98529.99877929688,0.0
1648134069566009312,1066,1562884251217928192,fcu,98529.99877929688,0.0
1648134069589551010,1067,1562884251240450944,fcu,98529.99877929688,0.0
1648134069612172123,1068,1562884251263450944,fcu,98569.9951171875,0.0
1648134069634090946,1069,1562884251285450944,fcu,98569.9951171875,0.0
1648134069654023916,1070,1562884251306450944,fcu,98569.9951171875,0.0
1648134069675349820,1071,1562884251326375680,fcu,98569.9951171875,0.0
1648134069697257147,1072,1562884251348375680,fcu,98589.99633789062,0.0
1648134069714621285,1073,1562884251366375680,fcu,98589.99633789062,0.0
1648134069735478740,1074,1562884251386375680,fcu,98589.99633789062,0.0
1648134069754011661,1075,1562884251406375680,fcu,98589.99633789062,0.0
1648134069775703318,1076,1562884251426592512,fcu,98589.99633789062,0.0
1648134069796673962,1077,1562884251448592512,fcu,98569.9951171875,0.0
1648134069819245152,1078,1562884251470592512,fcu,98569.9951171875,0.0
1648134069839022372,1079,1562884251490592512,fcu,98569.9951171875,0.0
1648134069861352225,1080,1562884251513592512,fcu,98569.9951171875,0.0
1648134069882950373,1081,1562884251533513408,fcu,98569.9951171875,0.0
1648134069896701562,1082,1562884251548513408,fcu,98589.99633789062,0.0
1648134069915362814,1083,1562884251566513408,fcu,98589.99633789062,0.0
1648134069933487850,1084,1562884251586513408,fcu,98589.99633789062,0.0
1648134069958358317,1085,1562884251610513408,fcu,98589.99633789062,0.0
1648134069977207026,1086,1562884251628605056,fcu,98589.99633789062,0.0
1648134069996506440,1087,1562884251648605056,fcu,98569.9951171875,0.0
1648134070018959512,1088,1562884251670605056,fcu,98569.9951171875,0.0
1648134070042748481,1089,1562884251693605056,fcu,98569.9951171875,0.0
1648134070062720182,1090,1562884251713605056,fcu,98569.9951171875,0.0
1648134070085001271,1091,1562884251736286336,fcu,98569.9951171875,0.0
1648134070105199241,1092,1562884251755286336,fcu,98619.9951171875,0.0
1648134070124460679,1093,1562884251776286336,fcu,98619.9951171875,0.0
1648134070144114037,1094,1562884251796286336,fcu,98619.9951171875,0.0
1648134070166398125,1095,1562884251818286336,fcu,98619.9951171875,0.0
1648134070185374820,1096,1562884251836283520,fcu,98619.9951171875,0.0
1648134070205819363,1097,1562884251858283520,fcu,98539.99633789062,0.0
1648134070229345076,1098,1562884251880283520,fcu,98539.99633789062,0.0
1648134070251961937,1099,1562884251904283520,fcu,98539.99633789062,0.0
