%time,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7
1648134047531395215,1500,1500,1500,1500,1700,1500,1500,1500
1648134047550181726,1500,1500,1500,1500,1700,1500,1500,1500
1648134047569861794,1500,1500,1500,1500,1700,1500,1500,1500
1648134047589754481,1500,1500,1500,1500,1700,1500,1500,1500
1648134047609971685,1500,1500,1500,1500,1700,1500,1500,1500
1648134047626209810,1500,1500,1500,1500,1500,1500,1500,1500
1648134047826219246,1500,1500,1500,1500,1500,1500,1500,1500
1648134049866051884,1500,1500,1500,1500,1500,1500,1500,1500
1648134049875945555,1500,1500,1500,1500,1500,1500,1500,1500
1648134049886095732,1500,1500,1500,1500,1504,1500,1500,1500
1648134049896146579,1500,1500,1500,1500,1506,1500,1500,1500
1648134049906109047,1500,1500,1500,1500,1513,1500,1500,1500
1648134049916103846,1500,1500,1500,1500,1516,1500,1500,1500
1648134049926154778,1500,1500,1500,1500,1519,1500,1500,1500
1648134049936157143,1500,1500,1500,1500,1521,1500,1500,1500
1648134049946048583,1500,1500,1500,1500,1525,1500,1500,1500
1648134049956224663,1500,1500,1500,1500,1526,1500,1500,1500
1648134049966135222,1500,1500,1500,1500,1526,1500,1500,1500
1648134049976039235,1500,1500,1500,1500,1527,1500,1500,1500
1648134050006200989,1500,1500,1500,1500,1528,1500,1500,1500
1648134050016060506,1500,1500,1500,1500,1529,1500,1500,1500
1648134050026211386,1500,1500,1500,1500,1532,1500,1500,1500
1648134050036166145,1500,1500,1500,1500,1534,1500,1500,1500
1648134050046155561,1500,1500,1500,1500,1538,1500,1500,1500
1648134050056218970,1500,1500,1500,1500,1539,1500,1500,1500
1648134050066279054,1500,1500,1500,1500,1546,1500,1500,1500
1648134050076171974,1500,1500,1500,1500,1550,1500,1500,1500
1648134050086310493,1500,1500,1500,1500,1552,1500,1500,1500
1648134050096208798,1500,1500,1500,1500,1556,1500,1500,1500
1648134050106255704,1500,1500,1500,1500,1558,1500,1500,1500
1648134050146095678,1500,1500,1500,1500,1542,1500,1500,1500
1648134050156334013,1500,1500,1500,1500,1531,1500,1500,1500
1648134050166374080,1500,1500,1500,1500,1517,1500,1500,1500
1648134050176205851,1500,1500,1500,1500,1512,1500,1500,1500
1648134050186087459,1500,1500,1500,1500,1503,1500,1500,1500
1648134050196146405,1500,1500,1500,1500,1500,1500,1500,1500
1648134050206400768,1500,1500,1500,1500,1500,1500,1500,1500
1648134050726084937,1500,1500,1500,1500,1495,1500,1500,1500
1648134050736075743,1500,1500,1500,1500,1490,1500,1500,1500
1648134050746115789,1500,1500,1500,1500,1485,1500,1500,1500
1648134050756147633,1500,1500,1500,1500,1479,1500,1500,1500
1648134050766020139,1500,1500,1500,1500,1460,1500,1500,1500
1648134050776190071,1500,1500,1500,1500,1443,1500,1500,1500
1648134050785936918,1500,1500,1500,1500,1426,1500,1500,1500
1648134050796080056,1500,1500,1500,1500,1421,1500,1500,1500
1648134050806218140,1500,1500,1500,1500,1420,1500,1500,1500
1648134050865902178,1500,1500,1500,1500,1453,1500,1500,1500
1648134050876167440,1500,1500,1500,1500,1467,1500,1500,1500
1648134050886224933,1500,1500,1500,1500,1482,1500,1500,1500
1648134050896033420,1500,1500,1500,1500,1488,1500,1500,1500
1648134050906061246,1500,1500,1500,1500,1499,1500,1500,1500
1648134050916114309,1500,1500,1500,1500,1500,1500,1500,1500
1648134053355749492,1500,1500,1499,1500,1500,1500,1500,1500
1648134053365686291,1500,1500,1496,1500,1500,1500,1500,1500
1648134053376093413,1500,1500,1494,1500,1500,1500,1500,1500
1648134053385870983,1500,1500,1489,1500,1500,1500,1500,1500
1648134053395661658,1500,1500,1485,1500,1500,1500,1500,1500
1648134053405730186,1500,1500,1481,1500,1500,1500,1500,1500
1648134053416278242,1500,1500,1477,1500,1500,1500,1500,1500
1648134053425874903,1500,1500,1468,1500,1500,1500,1500,1500
1648134053436055987,1500,1500,1464,1500,1500,1500,1500,1500
1648134053445864850,1500,1500,1460,1500,1500,1500,1500,1500
1648134053456039871,1500,1500,1457,1500,1500,1500,1500,1500
1648134053465863983,1500,1500,1456,1500,1500,1500,1500,1500
1648134053475913774,1500,1500,1455,1500,1500,1500,1500,1500
1648134053525896124,1500,1500,1464,1500,1500,1500,1500,1500
1648134053535859632,1500,1500,1467,1500,1500,1500,1500,1500
1648134053545751653,1500,1500,1473,1500,1500,1500,1500,1500
1648134053555803549,1500,1500,1476,1500,1500,1500,1500,1500
1648134053565927533,1500,1500,1478,1500,1500,1500,1500,1500
1648134053575788369,1500,1500,1479,1500,1500,1500,1500,1500
1648134053585935016,1500,1500,1480,1500,1500,1500,1500,1500
1648134053595832196,1500,1500,1481,1500,1500,1500,1500,1500
1648134053616276577,1500,1500,1481,1500,1500,1500,1500,1500
1648134053626063799,1500,1500,1481,1500,1500,1500,1500,1500
1648134053636000307,1500,1500,1483,1500,1500,1500,1500,1500
1648134053646084963,1500,1500,1486,1500,1500,1500,1500,1500
1648134053656391765,1500,1500,1489,1500,1500,1500,1500,1500
1648134053665993364,1500,1500,1494,1500,1500,1500,1500,1500
1648134053676347399,1500,1500,1496,1500,1500,1500,1500,1500
1648134053686135223,1500,1500,1499,1500,1500,1500,1500,1500
1648134053696251279,1500,1500,1500,1500,1500,1500,1500,1500
1648134053706350911,1500,1500,1500,1500,1500,1500,1500,1500
1648134054186264480,1500,1500,1500,1500,1500,1500,1500,1500
1648134054196225380,1500,1500,1501,1500,1500,1500,1500,1500
1648134054206118963,1500,1500,1503,1500,1500,1500,1500,1500
1648134054216386871,1500,1500,1508,1500,1500,1500,1500,1500
1648134054225974637,1500,1500,1516,1500,1500,1500,1500,1500
1648134054236116761,1500,1500,1522,1500,1500,1500,1500,1500
1648134054246266027,1500,1500,1529,1500,1500,1500,1500,1500
1648134054256098231,1500,1500,1548,1500,1500,1500,1500,1500
1648134054266104465,1500,1500,1561,1500,1500,1500,1500,1500
1648134054286100608,1500,1500,1580,1500,1500,1500,1500,1500
1648134054326017812,1500,1500,1545,1500,1500,1500,1500,1500
1648134054336121875,1500,1500,1532,1500,1500,1500,1500,1500
1648134054346078003,1500,1500,1517,1500,1500,1500,1500,1500
1648134054356074273,1500,1500,1511,1500,1500,1500,1500,1500
1648134054366235900,1500,1500,1506,1500,1500,1500,1500,1500
1648134054376176474,1500,1500,1501,1500,1500,1500,1500,1500
1648134054386031381,1500,1500,1500,1500,1500,1500,1500,1500
1648134054396164170,1500,1500,1500,1500,1500,1500,1500,1500
1648134204038805236,1500,1500,1450,1500,1500,1500,1500,1500
1648134240920235064,1500,1500,1440,1500,1500,1500,1500,1500
1648134300000000000,1500,1500,1440,1500,1500,1500,1500,1500
