%time,field.data
1647529372439326856,-0.101
1647529372439545718,-0.101
1647529372460154098,-0.101
1647529372483012266,-0.103
1647529372504461559,-0.103
1647529372526523917,-0.103
1647529372545298111,-0.103
1647529372569299848,-0.103
1647529372587047061,-0.105
1647529372608494964,-0.105
1647529372631991330,-0.105
1647529372651670285,-0.105
1647529372672270070,-0.105
1647529372691862551,-0.108
1647529372712179030,-0.108
1647529372733863056,-0.108
1647529372756770393,-0.108
1647529372774299311,-0.108
1647529372790623192,-0.105
1647529372814219820,-0.105
1647529372835447450,-0.105
1647529372859551703,-0.105
1647529372879644110,-0.104
1647529372895215863,-0.104
1647529372914510460,-0.104
1647529372935676040,-0.104
1647529372959127191,-0.104
1647529372984858197,-0.104
1647529373007353171,-0.104
1647529373019840464,-0.104
1647529373044502488,-0.104
1647529373062861583,-0.104
1647529373085709876,-0.104
1647529373102603618,-0.104
1647529373126176279,-0.104
1647529373145396054,-0.104
1647529373165681040,-0.104
1647529373182077824,-0.106
1647529373204765880,-0.106
1647529373222034193,-0.106
1647529373246533369,-0.106
1647529373266033042,-0.106
1647529373284279101,-0.104
1647529373306041347,-0.104
1647529373325400887,-0.104
1647529373345740224,-0.104
1647529373369556780,-0.104
1647529373389342188,-0.102
1647529373408925029,-0.102
1647529373429106872,-0.102
1647529373448271044,-0.102
1647529373469843662,-0.102
1647529373489294886,-0.109
1647529373511645746,-0.109
1647529373533467382,-0.109
1647529373552405238,-0.109
1647529373575269017,-0.109
1647529373595915697,-0.103
1647529373613724073,-0.103
1647529373634009986,-0.103
1647529373655611643,-0.103
1647529373676150479,-0.103
1647529373695464519,-0.101
1647529373717932893,-0.101
1647529373741918702,-0.101
1647529373760713141,-0.101
1647529373786256177,-0.101
1647529373799744774,-0.101
1647529373819924029,-0.101
1647529373839821586,-0.101
1647529373861806715,-0.101
1647529373879440545,-0.104
1647529373901624400,-0.104
1647529373922452122,-0.104
1647529373943196920,-0.104
1647529373966255448,-0.104
1647529373986130473,-0.103
1647529374001500509,-0.103
1647529374023409887,-0.103
1647529374046958651,-0.103
1647529374070152710,-0.103
1647529374088192008,-0.105
1647529374110200458,-0.105
1647529374132021796,-0.105
1647529374153380430,-0.105
1647529374175463486,-0.105
1647529374191213571,-0.095
1647529374212334841,-0.095
1647529374231145188,-0.095
1647529374252900535,-0.095
1647529374274573813,-0.095
1647529374290809158,-0.107
1647529374311122153,-0.107
1647529374334221522,-0.107
1647529374356904856,-0.107
1647529374382920101,-0.103
1647529374398928241,-0.103
1647529374421128824,-0.103
1647529374442540557,-0.103
1647529374461280888,-0.103
1647529374483042191,-0.103
1647529374501454651,-0.103
1647529374523629300,-0.103
1647529374542938669,-0.103
1647529374571373329,-0.103
1647529374586366690,-0.107
1647529374607489983,-0.107
1647529374631161984,-0.107
1647529374650900196,-0.107
1647529374673353958,-0.107
1647529374691765799,-0.105
1647529374712889793,-0.105
1647529374734847174,-0.105
1647529374753850672,-0.105
1647529374775488781,-0.105
1647529374793344507,-0.102
1647529374813401412,-0.102
1647529374838450399,-0.102
1647529374861966415,-0.102
1647529374880958252,-0.098
1647529374903679864,-0.098
1647529374923540281,-0.098
1647529374944177101,-0.098
1647529374964220210,-0.098
1647529374981244419,-0.109
1647529375001878518,-0.109
1647529375022682243,-0.109
1647529375048737072,-0.109
1647529375073491678,-0.109
1647529375088766831,-0.104
1647529375109740421,-0.104
1647529375133225397,-0.104
1647529375155515426,-0.104
1647529375182784588,-0.103
1647529375193503016,-0.103
1647529375216445648,-0.103
1647529375234920451,-0.103
1647529375260540339,-0.103
1647529375282312356,-0.103
1647529375298612103,-0.103
1647529375321519024,-0.103
1647529375341189847,-0.103
1647529375365254598,-0.103
1647529375384062688,-0.103
1647529375403757549,-0.103
1647529375424449387,-0.103
1647529375443340496,-0.103
1647529375465725998,-0.103
1647529375484183313,-0.104
1647529375506117993,-0.104
1647529375525617917,-0.104
1647529375544837359,-0.104
1647529375565756416,-0.104
1647529375590927065,-0.107
1647529375611132765,-0.107
1647529375630474534,-0.107
1647529375653073566,-0.107
1647529375675230731,-0.107
1647529375698124502,-0.1
1647529375721200304,-0.1
1647529375740164244,-0.1
1647529375760393715,-0.1
1647529375786178096,-0.104
1647529375801862125,-0.104
1647529375825897235,-0.104
1647529375845679588,-0.104
1647529375866106246,-0.104
1647529375887904854,-0.102
1647529375910572899,-0.102
1647529375933099668,-0.102
1647529375956559542,-0.102
1647529375976154792,-0.102
1647529375995408085,-0.106
1647529376020849740,-0.106
1647529376045627354,-0.106
1647529376066352450,-0.106
1647529376083494445,-0.102
1647529376105614473,-0.102
1647529376125565287,-0.102
1647529376150018334,-0.102
1647529376171968238,-0.102
1647529376191408454,-0.103
1647529376212640740,-0.103
1647529376236061459,-0.103
1647529376259755368,-0.103
1647529376280766342,-0.103
1647529376298853042,-0.103
1647529376317386762,-0.103
1647529376338939319,-0.103
1647529376360454523,-0.103
1647529376380965275,-0.104
1647529376400079143,-0.104
1647529376423083025,-0.104
1647529376445123839,-0.104
1647529376465892746,-0.104
1647529376484554451,-0.105
1647529376506544135,-0.105
1647529376529160519,-0.105
1647529376549065106,-0.105
1647529376571202098,-0.105
1647529376591222351,-0.102
1647529376613292907,-0.102
1647529376634186769,-0.102
1647529376655800669,-0.102
1647529376675020675,-0.102
1647529376691507483,-0.105
1647529376711257927,-0.105
1647529376731269565,-0.105
1647529376751702908,-0.105
1647529376774672832,-0.105
1647529376793314010,-0.103
1647529376819055965,-0.103
1647529376838525975,-0.103
1647529376858578630,-0.103
1647529376882127351,-0.105
1647529376903406787,-0.105
1647529376925910928,-0.105
1647529376946285252,-0.105
1647529376968875842,-0.105
1647529376988075942,-0.1
1647529377008107189,-0.1
1647529377032033913,-0.1
1647529377050903449,-0.1
1647529377067643246,-0.1
1647529377088562283,-0.103
1647529377110486538,-0.103
1647529377131695917,-0.103
1647529377155767697,-0.103
1647529377174787435,-0.103
1647529377196452110,-0.103
1647529377211958313,-0.103
1647529377236236119,-0.103
1647529377258072223,-0.103
1647529377277766026,-0.102
1647529377299958043,-0.102
1647529377322733663,-0.102
1647529377346108175,-0.102
1647529377366091680,-0.102
1647529377383849803,-0.102
1647529377411559095,-0.102
1647529377432885973,-0.102
1647529377446395260,-0.102
1647529377466654740,-0.102
1647529377488979166,-0.102
1647529377507033242,-0.102
1647529377528766287,-0.102
1647529377548924675,-0.102
1647529377569876707,-0.102
1647529377586346397,-0.104
1647529377606015710,-0.104
1647529377631059243,-0.104
1647529377651339996,-0.104
1647529377674337710,-0.104
1647529377694298730,-0.101
1647529377711055162,-0.101
1647529377731725297,-0.101
1647529377751491968,-0.101
1647529377774435213,-0.101
1647529377796516920,-0.104
1647529377821367566,-0.104
1647529377840401424,-0.104
1647529377860484497,-0.104
1647529377882514647,-0.095
1647529377901283229,-0.095
1647529377922303357,-0.095
1647529377943671751,-0.095
1647529377963531304,-0.095
1647529377985007159,-0.1
1647529378004925474,-0.1
1647529378025735898,-0.1
1647529378045897185,-0.1
1647529378068279893,-0.1
1647529378086042003,-0.106
1647529378105561501,-0.106
1647529378129068977,-0.106
1647529378147643940,-0.106
1647529378168199033,-0.106
1647529378188283332,-0.104
1647529378207323711,-0.104
1647529378230544115,-0.104
1647529378252833033,-0.104
1647529378274272204,-0.104
1647529378291429868,-0.098
1647529378313081833,-0.098
1647529378338666393,-0.098
1647529378358954596,-0.098
1647529378378433195,-0.098
1647529378398961700,-0.102
1647529378420984174,-0.102
1647529378445440376,-0.102
