%time,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7
1647527381699635218,1500,1500,1412,1500,1500,1500,1500,1500
1647527381718996713,1500,1500,1417,1500,1500,1500,1500,1500
1647527381737324123,1500,1500,1417,1500,1500,1500,1500,1500
1647527381759669303,1500,1500,1417,1500,1500,1500,1500,1500
1647527381777084462,1500,1500,1417,1500,1500,1500,1500,1500
1647527381799548986,1500,1500,1417,1500,1500,1500,1500,1500
1647527381819259357,1500,1500,1421,1500,1500,1500,1500,1500
1647527381838322618,1500,1500,1421,1500,1500,1500,1500,1500
1647527381860812894,1500,1500,1421,1500,1500,1500,1500,1500
1647527381878005374,1500,1500,1421,1500,1500,1500,1500,1500
1647527381899767727,1500,1500,1421,1500,1500,1500,1500,1500
1647527381919309638,1500,1500,1425,1500,1500,1500,1500,1500
1647527381936503749,1500,1500,1425,1500,1500,1500,1500,1500
1647527381957917654,1500,1500,1425,1500,1500,1500,1500,1500
1647527381980082462,1500,1500,1425,1500,1500,1500,1500,1500
1647527382002179495,1500,1500,1425,1500,1500,1500,1500,1500
1647527382019681923,1500,1500,1428,1500,1500,1500,1500,1500
1647527382038847763,1500,1500,1428,1500,1500,1500,1500,1500
1647527382058494133,1500,1500,1428,1500,1500,1500,1500,1500
1647527382079773819,1500,1500,1428,1500,1500,1500,1500,1500
1647527382100903286,1500,1500,1428,1500,1500,1500,1500,1500
1647527382119438643,1500,1500,1432,1500,1500,1500,1500,1500
1647527382137815298,1500,1500,1432,1500,1500,1500,1500,1500
1647527382158257181,1500,1500,1432,1500,1500,1500,1500,1500
1647527382182171561,1500,1500,1432,1500,1500,1500,1500,1500
1647527382199379517,1500,1500,1432,1500,1500,1500,1500,1500
1647527382220036443,1500,1500,1434,1500,1500,1500,1500,1500
1647527382238580924,1500,1500,1434,1500,1500,1500,1500,1500
1647527382268535086,1500,1500,1434,1500,1500,1500,1500,1500
1647527382278240293,1500,1500,1434,1500,1500,1500,1500,1500
1647527382298083792,1500,1500,1434,1500,1500,1500,1500,1500
1647527382319635122,1500,1500,1439,1500,1500,1500,1500,1500
1647527382341782550,1500,1500,1439,1500,1500,1500,1500,1500
1647527382361880277,1500,1500,1439,1500,1500,1500,1500,1500
1647527382382427963,1500,1500,1439,1500,1500,1500,1500,1500
1647527382411511782,1500,1500,1439,1500,1500,1500,1500,1500
1647527382420772715,1500,1500,1441,1500,1500,1500,1500,1500
1647527382436334188,1500,1500,1441,1500,1500,1500,1500,1500
1647527382457306530,1500,1500,1441,1500,1500,1500,1500,1500
1647527382478226296,1500,1500,1441,1500,1500,1500,1500,1500
1647527382496896410,1500,1500,1441,1500,1500,1500,1500,1500
1647527382518399415,1500,1500,1444,1500,1500,1500,1500,1500
1647527382536793918,1500,1500,1444,1500,1500,1500,1500,1500
