%time,field.data
1648137859104140739,-0.0011830861523969838
1648137859122773356,0.003915494912492656
1648137859144369639,0.003915494912492656
1648137859162937384,0.003915494912492656
1648137859185140867,0.003915494912492656
1648137859206850062,0.003915494912492656
1648137859223187680,0.002896027653668254
1648137859244097255,0.002896027653668254
1648137859265424976,0.002896027653668254
1648137859284983939,0.002896027653668254
1648137859304753813,0.002896027653668254
1648137859324352577,0.0049355845567009005
1648137859342468937,0.0049355845567009005
1648137859364766807,0.0049355845567009005
1648137859384428098,0.0049355845567009005
1648137859405929388,0.0049355845567009005
1648137859421948806,0.002896027653668254
1648137859446232001,0.002896027653668254
1648137859468715798,0.002896027653668254
1648137859487529466,0.002896027653668254
1648137859505053183,0.002896027653668254
1648137859522973443,0.006975141459733547
1648137859545394758,0.006975141459733547
1648137859566399275,0.006975141459733547
1648137859582646812,0.006975141459733547
1648137859605595693,0.006975141459733547
1648137859621640520,0.005955051815525247
1648137859644976488,0.005955051815525247
1648137859663544232,0.005955051815525247
1648137859689781405,0.005955051815525247
1648137859704445408,0.005955051815525247
1648137859722749002,0.007994608718557894
1648137859745797013,0.007994608718557894
1648137859764692326,0.007994608718557894
1648137859782500679,0.007994608718557894
1648137859805985432,0.007994608718557894
1648137859826136362,0.013093189783447562
1648137859844836176,0.013093189783447562
1648137859862849256,0.013093189783447562
1648137859886531756,0.013093189783447562
1648137859906142302,0.013093189783447562
1648137859922057666,0.017172303589512827
1648137859945274416,0.017172303589512827
1648137859964647660,0.017172303589512827
1648137859985096101,0.017172303589512827
1648137860004692403,0.017172303589512827
1648137860021081886,0.031447957139973476
1648137860044780578,0.031447957139973476
1648137860063984597,0.031447957139973476
1648137860085668935,0.031447957139973476
1648137860104700062,0.031447957139973476
1648137860124433111,0.0345069813018305
1648137860143851829,0.0345069813018305
1648137860162218508,0.0345069813018305
1648137860185239509,0.0345069813018305
1648137860204452566,0.0345069813018305
1648137860222011918,0.03756662784907139
1648137860245336383,0.03756662784907139
1648137860263733800,0.03756662784907139
1648137860287167090,0.03756662784907139
1648137860305163336,0.03756662784907139
1648137860322114949,0.041645119269752756
1648137860345249110,0.041645119269752756
1648137860364914557,0.041645119269752756
1648137860384982111,0.041645119269752756
1648137860406774338,0.041645119269752756
1648137860426499297,0.05286237104374031
1648137860441909099,0.05286237104374031
1648137860469156275,0.05286237104374031
1648137860487862872,0.05286237104374031
1648137860509180593,0.05286237104374031
1648137860525765086,0.05796095210862995
1648137860545049696,0.05796095210862995
1648137860564731077,0.05796095210862995
1648137860582601916,0.05796095210862995
1648137860606209806,0.05796095210862995
1648137860621590611,0.06305953317351959
1648137860646385656,0.06305953317351959
1648137860662982906,0.06305953317351959
1648137860684969595,0.06305953317351959
1648137860706866369,0.06305953317351959
1648137860723480868,0.07019704875605798
1648137860746632198,0.07019704875605798
1648137860761472271,0.07019704875605798
1648137860784661685,0.07019704875605798
1648137860805248780,0.07019704875605798
1648137860824138894,0.08039421088583726
1648137860845132921,0.08039421088583726
1648137860862470778,0.08039421088583726
1648137860883742060,0.08039421088583726
1648137860904956660,0.08039421088583726
1648137860922524681,0.08957190575679216
1648137860946618119,0.08957190575679216
1648137860963456078,0.08957190575679216
1648137860984519786,0.08957190575679216
1648137861006870796,0.08957190575679216
1648137861022048974,0.09568995408050618
1648137861045419579,0.09568995408050618
1648137861065005827,0.09568995408050618
1648137861084702812,0.09568995408050618
1648137861105658633,0.09568995408050618
1648137861124531245,0.10894676275752638
1648137861145359724,0.10894676275752638
1648137861166541849,0.10894676275752638
1648137861185197252,0.10894676275752638
1648137861205834679,0.10894676275752638
1648137861222569760,0.11302525417820775
1648137861245369083,0.11302525417820775
1648137861263187197,0.11302525417820775
1648137861283149406,0.11302525417820775
1648137861305417966,0.11302525417820775
1648137861322797337,0.1273015301140523
1648137861343001518,0.1273015301140523
1648137861366681028,0.1273015301140523
1648137861384381220,0.1273015301140523
1648137861405660678,0.1273015301140523
1648137861422129924,0.1374986922438316
1648137861444165444,0.1374986922438316
1648137861465173859,0.1374986922438316
1648137861484895568,0.1374986922438316
1648137861504993911,0.1374986922438316
1648137861522920732,0.15177434579429222
1648137861546520253,0.15177434579429222
1648137861562901520,0.15177434579429222
1648137861584666557,0.15177434579429222
1648137861605786498,0.15177434579429222
1648137861622260584,0.15687292685918186
1648137861645406647,0.15687292685918186
1648137861663605496,0.15687292685918186
1648137861684071630,0.15687292685918186
1648137861705971611,0.15687292685918186
1648137861722919595,0.16809017863316944
1648137861743861858,0.16809017863316944
1648137861764089961,0.16809017863316944
1648137861784638253,0.16809017863316944
1648137861806261808,0.16809017863316944
1648137861822030726,0.18338592182783836
1648137861845662115,0.18338592182783836
1648137861862976557,0.18338592182783836
1648137861884586266,0.18338592182783836
1648137861906595183,0.18338592182783836
1648137861923400716,0.19358308395761764
1648137861943482543,0.19358308395761764
1648137861965274324,0.19358308395761764
1648137861984492481,0.19358308395761764
1648137862006004897,0.19358308395761764
1648137862027045246,0.19256299431340937
1648137862044107980,0.19256299431340937
1648137862063202719,0.19256299431340937
1648137862085658842,0.19256299431340937
1648137862106617526,0.19256299431340937
1648137862121901965,0.2078587375080783
1648137862144047595,0.2078587375080783
1648137862163353449,0.2078587375080783
1648137862184616983,0.2078587375080783
1648137862206115833,0.2078587375080783
1648137862225075776,0.21805589963785757
1648137862242911166,0.21805589963785757
1648137862265348736,0.21805589963785757
1648137862285205717,0.21805589963785757
1648137862305905313,0.21805589963785757
1648137862325230643,0.23233217557370212
1648137862344001500,0.23233217557370212
1648137862365988078,0.23233217557370212
1648137862385629437,0.23233217557370212
1648137862406151123,0.23233217557370212
1648137862421894435,0.24150987044465705
1648137862444454636,0.24150987044465705
1648137862466028023,0.24150987044465705
1648137862483469803,0.24150987044465705
1648137862506397243,0.24150987044465705
1648137862524547099,0.24456889460651404
1648137862544147965,0.24456889460651404
1648137862564908433,0.24456889460651404
1648137862583046868,0.24456889460651404
1648137862606134535,0.24456889460651404
1648137862622559756,0.2557855239951177
1648137862646323080,0.2557855239951177
1648137862662787981,0.2557855239951177
1648137862683953280,0.2557855239951177
1648137862706207688,0.2557855239951177
1648137862723725296,0.26700277576910525
1648137862743823226,0.26700277576910525
1648137862764972753,0.26700277576910525
1648137862784390781,0.26700277576910525
1648137862806046732,0.26700277576910525
1648137862823484237,0.2761798482546763
1648137862844493604,0.2761798482546763
1648137862864445965,0.2761798482546763
1648137862884462809,0.2761798482546763
1648137862905349381,0.2761798482546763
1648137862922827668,0.28637701038445557
1648137862944840223,0.28637701038445557
1648137862963458137,0.28637701038445557
1648137862983819406,0.28637701038445557
1648137863005058679,0.28637701038445557
1648137863022210382,0.29657417251423485
1648137863045092003,0.29657417251423485
1648137863063774796,0.29657417251423485
1648137863084395306,0.29657417251423485
1648137863106390842,0.29657417251423485
1648137863121605433,0.30779142428822237
1648137863143987114,0.30779142428822237
1648137863168858294,0.30779142428822237
1648137863183155775,0.30779142428822237
1648137863202641271,0.30779142428822237
1648137863224663604,0.31186991570890377
1648137863244495887,0.31186991570890377
1648137863264412359,0.31186991570890377
1648137863284812163,0.31186991570890377
1648137863306624476,0.31186991570890377
1648137863323516019,0.32206707783868305
1648137863345216899,0.32206707783868305
1648137863364628643,0.32206707783868305
1648137863383007102,0.32206707783868305
1648137863406690368,0.32206707783868305
1648137863421390795,0.3312447727096379
1648137863444213160,0.3312447727096379
1648137863464532297,0.3312447727096379
1648137863484915982,0.3312447727096379
1648137863505192558,0.3312447727096379
1648137863523016389,0.34042184519520896
1648137863543921875,0.34042184519520896
1648137863564983493,0.34042184519520896
1648137863584556713,0.34042184519520896
1648137863605849182,0.34042184519520896
1648137863623163387,0.3536786538722292
1648137863646796222,0.3536786538722292
1648137863662094712,0.3536786538722292
1648137863682716796,0.3536786538722292
1648137863707300128,0.3536786538722292
1648137863723353390,0.3536786538722292
1648137863744163640,0.3536786538722292
1648137863764217356,0.3536786538722292
1648137863782811154,0.3536786538722292
1648137863806268799,0.3536786538722292
1648137863821771860,0.36591475051965716
1648137863845048298,0.36591475051965716
1648137863863692704,0.36591475051965716
1648137863885995703,0.36591475051965716
1648137863906233089,0.36591475051965716
1648137863922748982,0.37305288848757945
1648137863943802847,0.37305288848757945
1648137863964424741,0.37305288848757945
1648137863984660521,0.37305288848757945
1648137864005729493,0.37305288848757945
1648137864021125787,0.378152091937853
1648137864044896721,0.378152091937853
1648137864066740344,0.378152091937853
1648137864084882909,0.378152091937853
1648137864106026675,0.378152091937853
1648137864121287021,0.3914076558441054
1648137864144640828,0.3914076558441054
1648137864164350749,0.3914076558441054
1648137864182293000,0.3914076558441054
1648137864205104458,0.3914076558441054
1648137864221753094,0.39242712310292976
1648137864244970281,0.39242712310292976
1648137864263993810,0.39242712310292976
1648137864284220813,0.39242712310292976
1648137864307133016,0.39242712310292976
1648137864325991118,0.4005853507150603
1648137864344528281,0.4005853507150603
1648137864362865662,0.4005853507150603
1648137864381997485,0.4005853507150603
1648137864404972684,0.4005853507150603
1648137864423166442,0.4067033990387743
1648137864444348377,0.4067033990387743
1648137864461710874,0.4067033990387743
1648137864486065399,0.4067033990387743
1648137864506207940,0.4067033990387743
1648137864521341327,0.41486162665090487
1648137864544455945,0.41486162665090487
1648137864563590086,0.41486162665090487
1648137864582220757,0.41486162665090487
1648137864605620970,0.41486162665090487
1648137864622425051,0.41996020771579445
1648137864643942239,0.41996020771579445
1648137864664212532,0.41996020771579445
1648137864684702871,0.41996020771579445
1648137864706342608,0.41996020771579445
1648137864723362183,0.42403932152185975
1648137864743726318,0.42403932152185975
1648137864765514434,0.42403932152185975
1648137864784782742,0.42403932152185975
1648137864805021083,0.42403932152185975
1648137864821644869,0.43219630436322254
1648137864844294898,0.43219630436322254
1648137864864858350,0.43219630436322254
1648137864887071592,0.43219630436322254
1648137864904989712,0.43219630436322254
1648137864926421596,0.44647258029906706
1648137864942977475,0.44647258029906706
1648137864965933659,0.44647258029906706
1648137864986910085,0.44647258029906706
1648137865002845164,0.44647258029906706
1648137865025740309,0.4454531130402427
1648137865044999123,0.4454531130402427
1648137865060366633,0.4454531130402427
1648137865084690047,0.4454531130402427
1648137865105099892,0.4454531130402427
1648137865121947463,0.4474920475578914
1648137865144507417,0.4474920475578914
1648137865165848361,0.4474920475578914
1648137865184772517,0.4474920475578914
1648137865206347458,0.4474920475578914
1648137865224328640,0.4546308079111976
1648137865244182954,0.4546308079111976
1648137865264978399,0.4546308079111976
