%time,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7
1648140448562812527,1500,1500,1442,1500,1500,1500,1500,1500
1648140448584438770,1500,1500,1442,1500,1500,1500,1500,1500
1648140448605717171,1500,1500,1442,1500,1500,1500,1500,1500
1648140448625300485,1500,1500,1442,1500,1500,1500,1500,1500
1648140448647648077,1500,1500,1442,1500,1500,1500,1500,1500
1648140448666722321,1500,1500,1442,1500,1500,1500,1500,1500
1648140448686270033,1500,1500,1442,1500,1500,1500,1500,1500
1648140448706124574,1500,1500,1442,1500,1500,1500,1500,1500
1648140448723649516,1500,1500,1442,1500,1500,1500,1500,1500
1648140448744499717,1500,1500,1442,1500,1500,1500,1500,1500
1648140448764618195,1500,1500,1442,1500,1500,1500,1500,1500
1648140448785349835,1500,1500,1442,1500,1500,1500,1500,1500
1648140448803862658,1500,1500,1442,1500,1500,1500,1500,1500
1648140448823921244,1500,1500,1442,1500,1500,1500,1500,1500
1648140448843427076,1500,1500,1442,1500,1500,1500,1500,1500
1648140448865614014,1500,1500,1442,1500,1500,1500,1500,1500
1648140448889801833,1500,1500,1442,1500,1500,1500,1500,1500
1648140448911068554,1500,1500,1442,1500,1500,1500,1500,1500
1648140448928368851,1500,1500,1442,1500,1500,1500,1500,1500
1648140448946503541,1500,1500,1442,1500,1500,1500,1500,1500
1648140448966672308,1500,1500,1442,1500,1500,1500,1500,1500
1648140448986406215,1500,1500,1442,1500,1500,1500,1500,1500
1648140449005237524,1500,1500,1442,1500,1500,1500,1500,1500
1648140449026411529,1500,1500,1442,1500,1500,1500,1500,1500
1648140449049201525,1500,1500,1442,1500,1500,1500,1500,1500
1648140449068964449,1500,1500,1442,1500,1500,1500,1500,1500
1648140449088161786,1500,1500,1442,1500,1500,1500,1500,1500
1648140449105634976,1500,1500,1442,1500,1500,1500,1500,1500
1648140449129804619,1500,1500,1442,1500,1500,1500,1500,1500
1648140449150077939,1500,1500,1442,1500,1500,1500,1500,1500
1648140449170948068,1500,1500,1442,1500,1500,1500,1500,1500
1648140449190053587,1500,1500,1442,1500,1500,1500,1500,1500
1648140449210597010,1500,1500,1442,1500,1500,1500,1500,1500
1648140449230503349,1500,1500,1442,1500,1500,1500,1500,1500
1648140449251541790,1500,1500,1442,1500,1500,1500,1500,1500
1648140449274095509,1500,1500,1442,1500,1500,1500,1500,1500
1648140449296369204,1500,1500,1442,1500,1500,1500,1500,1500
1648140449315873319,1500,1500,1442,1500,1500,1500,1500,1500
1648140449339708362,1500,1500,1442,1500,1500,1500,1500,1500
1648140449360048146,1500,1500,1442,1500,1500,1500,1500,1500
1648140449380266005,1500,1500,1442,1500,1500,1500,1500,1500
1648140449401126918,1500,1500,1442,1500,1500,1500,1500,1500
1648140449423506964,1500,1500,1442,1500,1500,1500,1500,1500
1648140449446858151,1500,1500,1442,1500,1500,1500,1500,1500
1648140449465093339,1500,1500,1442,1500,1500,1500,1500,1500
1648140449487039841,1500,1500,1442,1500,1500,1500,1500,1500
1648140449505352784,1500,1500,1442,1500,1500,1500,1500,1500
1648140449528972157,1500,1500,1442,1500,1500,1500,1500,1500
1648140449550873618,1500,1500,1442,1500,1500,1500,1500,1500
1648140449571523497,1500,1500,1442,1500,1500,1500,1500,1500
1648140449594305483,1500,1500,1442,1500,1500,1500,1500,1500
1648140449613884740,1500,1500,1442,1500,1500,1500,1500,1500
1648140449634399657,1500,1500,1442,1500,1500,1500,1500,1500
1648140449655653225,1500,1500,1442,1500,1500,1500,1500,1500
1648140449676984739,1500,1500,1442,1500,1500,1500,1500,1500
1648140449692468908,1500,1500,1442,1500,1500,1500,1500,1500
1648140449714344660,1500,1500,1442,1500,1500,1500,1500,1500
1648140449734146261,1500,1500,1442,1500,1500,1500,1500,1500
1648140449752977928,1500,1500,1442,1500,1500,1500,1500,1500
1648140449774781202,1500,1500,1442,1500,1500,1500,1500,1500
1648140449797935271,1500,1500,1442,1500,1500,1500,1500,1500
1648140449820922010,1500,1500,1442,1500,1500,1500,1500,1500
1648140449838731721,1500,1500,1442,1500,1500,1500,1500,1500
1648140449855823384,1500,1500,1442,1500,1500,1500,1500,1500
1648140449876426022,1500,1500,1442,1500,1500,1500,1500,1500
1648140449895355907,1500,1500,1442,1500,1500,1500,1500,1500
1648140449916624762,1500,1500,1442,1500,1500,1500,1500,1500
1648140449934531114,1500,1500,1442,1500,1500,1500,1500,1500
1648140449954909184,1500,1500,1442,1500,1500,1500,1500,1500
1648140449980380323,1500,1500,1442,1500,1500,1500,1500,1500
1648140449998640278,1500,1500,1442,1500,1500,1500,1500,1500
1648140450016654816,1500,1500,1442,1500,1500,1500,1500,1500
1648140450035160680,1500,1500,1442,1500,1500,1500,1500,1500
1648140450053087044,1500,1500,1442,1500,1500,1500,1500,1500
1648140450074847959,1500,1500,1442,1500,1500,1500,1500,1500
1648140450096071685,1500,1500,1442,1500,1500,1500,1500,1500
1648140450113924101,1500,1500,1442,1500,1500,1500,1500,1500
1648140450136546496,1500,1500,1442,1500,1500,1500,1500,1500
1648140450156188566,1500,1500,1442,1500,1500,1500,1500,1500
1648140450180403011,1500,1500,1442,1500,1500,1500,1500,1500
1648140450200604973,1500,1500,1442,1500,1500,1500,1500,1500
1648140450224233578,1500,1500,1442,1500,1500,1500,1500,1500
1648140450243767683,1500,1500,1442,1500,1500,1500,1500,1500
1648140450266622918,1500,1500,1442,1500,1500,1500,1500,1500
1648140450284366062,1500,1500,1442,1500,1500,1500,1500,1500
1648140450305855171,1500,1500,1442,1500,1500,1500,1500,1500
1648140450327804902,1500,1500,1442,1500,1500,1500,1500,1500
1648140450348093710,1500,1500,1442,1500,1500,1500,1500,1500
1648140450367946289,1500,1500,1442,1500,1500,1500,1500,1500
1648140450391698279,1500,1500,1442,1500,1500,1500,1500,1500
1648140450411482853,1500,1500,1442,1500,1500,1500,1500,1500
1648140450431218982,1500,1500,1442,1500,1500,1500,1500,1500
1648140450451090770,1500,1500,1442,1500,1500,1500,1500,1500
1648140450468701775,1500,1500,1442,1500,1500,1500,1500,1500
1648140450496341492,1500,1500,1442,1500,1500,1500,1500,1500
1648140450518716088,1500,1500,1441,1500,1500,1500,1500,1500
1648140450541072497,1500,1500,1441,1500,1500,1500,1500,1500
1648140450559021011,1500,1500,1441,1500,1500,1500,1500,1500
1648140450579856857,1500,1500,1441,1500,1500,1500,1500,1500
1648140450600437223,1500,1500,1441,1500,1500,1500,1500,1500
1648140450623362085,1500,1500,1441,1500,1500,1500,1500,1500
1648140450648591357,1500,1500,1441,1500,1500,1500,1500,1500
1648140450668446442,1500,1500,1441,1500,1500,1500,1500,1500
1648140450694543754,1500,1500,1441,1500,1500,1500,1500,1500
1648140450713086901,1500,1500,1441,1500,1500,1500,1500,1500
1648140450730696484,1500,1500,1441,1500,1500,1500,1500,1500
1648140450754930308,1500,1500,1441,1500,1500,1500,1500,1500
1648140450776987994,1500,1500,1441,1500,1500,1500,1500,1500
1648140450793127004,1500,1500,1441,1500,1500,1500,1500,1500
1648140450813250835,1500,1500,1441,1500,1500,1500,1500,1500
1648140450832649395,1500,1500,1441,1500,1500,1500,1500,1500
1648140450855498784,1500,1500,1441,1500,1500,1500,1500,1500
1648140450875983909,1500,1500,1441,1500,1500,1500,1500,1500
1648140450897871734,1500,1500,1441,1500,1500,1500,1500,1500
1648140450918505536,1500,1500,1441,1500,1500,1500,1500,1500
1648140450937599005,1500,1500,1441,1500,1500,1500,1500,1500
1648140450954731002,1500,1500,1441,1500,1500,1500,1500,1500
1648140450980625508,1500,1500,1441,1500,1500,1500,1500,1500
1648140450999811249,1500,1500,1441,1500,1500,1500,1500,1500
1648140451025940308,1500,1500,1441,1500,1500,1500,1500,1500
1648140451047593771,1500,1500,1441,1500,1500,1500,1500,1500
1648140451067971784,1500,1500,1441,1500,1500,1500,1500,1500
1648140451095446983,1500,1500,1441,1500,1500,1500,1500,1500
1648140451113866584,1500,1500,1441,1500,1500,1500,1500,1500
1648140451134562842,1500,1500,1441,1500,1500,1500,1500,1500
1648140451154096748,1500,1500,1441,1500,1500,1500,1500,1500
1648140451174634619,1500,1500,1441,1500,1500,1500,1500,1500
1648140451195457993,1500,1500,1441,1500,1500,1500,1500,1500
